IdentifierType,IdentifierTypeID,ID,NIMSPEntityID
"Sunlight Lawmaker",1,OHL000290,22118777
"Sunlight Lawmaker",1,OHL000291,2614726
"Sunlight Lawmaker",1,OHL000292,23442122
"Sunlight Lawmaker",1,OHL000293,3215368
"Sunlight Lawmaker",1,OHL000294,23442125
"Sunlight Lawmaker",1,OHL000295,2845298
"Sunlight Lawmaker",1,OHL000296,23442111
"Sunlight Lawmaker",1,OHL000297,3832538
"Sunlight Lawmaker",1,OHL000298,3400315
"Sunlight Lawmaker",1,OHL000299,3696052
"Sunlight Lawmaker",1,OHL000300,23442133
"Sunlight Lawmaker",1,OHL000302,22117004
"Sunlight Lawmaker",1,OHL000304,3198113
"Sunlight Lawmaker",1,OHL000305,23442166
"Sunlight Lawmaker",1,OHL000307,17658277
"Sunlight Lawmaker",1,OHL000308,6438562
"Sunlight Lawmaker",1,OHL000309,2596481
"Sunlight Lawmaker",1,OKL000003,13013213
"Sunlight Lawmaker",1,OKL000004,6614403
"Sunlight Lawmaker",1,OKL000006,6663445
"Sunlight Lawmaker",1,OKL000007,6461866
"Sunlight Lawmaker",1,OKL000010,6692309
"Sunlight Lawmaker",1,OKL000012,6668818
"Sunlight Lawmaker",1,OKL000015,13013261
"Sunlight Lawmaker",1,OKL000016,6692341
"Sunlight Lawmaker",1,OKL000019,6668839
"Sunlight Lawmaker",1,OKL000020,6663550
"Sunlight Lawmaker",1,OKL000021,13013219
"Sunlight Lawmaker",1,OKL000022,6676591
"Sunlight Lawmaker",1,OKL000023,6692364
"Sunlight Lawmaker",1,OKL000027,6612827
"Sunlight Lawmaker",1,OKL000028,6663635
"Sunlight Lawmaker",1,OKL000031,6663687
"Sunlight Lawmaker",1,OKL000032,13013239
"Sunlight Lawmaker",1,OKL000034,6676627
"Sunlight Lawmaker",1,OKL000036,6460789
"Sunlight Lawmaker",1,OKL000041,6692398
"Sunlight Lawmaker",1,OKL000042,13013225
"Sunlight Lawmaker",1,OKL000043,13013232
"Sunlight Lawmaker",1,OKL000044,13013259
"Sunlight Lawmaker",1,OKL000045,6663829
"Sunlight Lawmaker",1,OKL000046,6699346
"Sunlight Lawmaker",1,OKL000048,6411461
"Sunlight Lawmaker",1,OKL000050,6663442
"Sunlight Lawmaker",1,OKL000051,13004957
"Sunlight Lawmaker",1,OKL000054,6411373
"Sunlight Lawmaker",1,OKL000055,13005088
"Sunlight Lawmaker",1,OKL000056,13004983
"Sunlight Lawmaker",1,OKL000057,6692190
"Sunlight Lawmaker",1,OKL000058,6668828
"Sunlight Lawmaker",1,OKL000059,6692147
"Sunlight Lawmaker",1,OKL000060,6508695
"Sunlight Lawmaker",1,OKL000061,6392724
"Sunlight Lawmaker",1,OKL000062,6663502
"Sunlight Lawmaker",1,OKL000063,13004962
"Sunlight Lawmaker",1,OKL000066,13005086
"Sunlight Lawmaker",1,OKL000069,6670349
"Sunlight Lawmaker",1,OKL000071,6670360
"Sunlight Lawmaker",1,OKL000072,6508815
"Sunlight Lawmaker",1,OKL000074,6668844
"Sunlight Lawmaker",1,OKL000075,6692285
"Sunlight Lawmaker",1,OKL000077,6692216
"Sunlight Lawmaker",1,OKL000081,8678831
"Sunlight Lawmaker",1,OKL000082,13005113
"Sunlight Lawmaker",1,OKL000084,6668853
"Sunlight Lawmaker",1,OKL000086,13005116
"Sunlight Lawmaker",1,OKL000087,6614447
"Sunlight Lawmaker",1,OKL000089,6677057
"Sunlight Lawmaker",1,OKL000090,13005001
"Sunlight Lawmaker",1,OKL000092,6508674
"Sunlight Lawmaker",1,OKL000093,6667074
"Sunlight Lawmaker",1,OKL000096,13005016
"Sunlight Lawmaker",1,OKL000097,6460711
"Sunlight Lawmaker",1,OKL000098,8666028
"Sunlight Lawmaker",1,OKL000100,6460721
"Sunlight Lawmaker",1,OKL000101,13005118
"Sunlight Lawmaker",1,OKL000103,8744838
"Sunlight Lawmaker",1,OKL000104,6692231
"Sunlight Lawmaker",1,OKL000105,6663726
"Sunlight Lawmaker",1,OKL000106,6676623
"Sunlight Lawmaker",1,OKL000107,6692160
"Sunlight Lawmaker",1,OKL000108,6692227
"Sunlight Lawmaker",1,OKL000109,13005057
"Sunlight Lawmaker",1,OKL000110,13005045
"Sunlight Lawmaker",1,OKL000111,6676642
"Sunlight Lawmaker",1,OKL000113,13005077
"Sunlight Lawmaker",1,OKL000114,6477242
"Sunlight Lawmaker",1,OKL000115,6472989
"Sunlight Lawmaker",1,OKL000116,6460810
"Sunlight Lawmaker",1,OKL000117,6692105
"Sunlight Lawmaker",1,OKL000118,6472999
"Sunlight Lawmaker",1,OKL000121,6676648
"Sunlight Lawmaker",1,OKL000123,13004997
"Sunlight Lawmaker",1,OKL000124,6676652
"Sunlight Lawmaker",1,OKL000125,6411440
"Sunlight Lawmaker",1,OKL000126,13005060
"Sunlight Lawmaker",1,OKL000127,6676660
"Sunlight Lawmaker",1,OKL000129,6491950
"Sunlight Lawmaker",1,OKL000130,6668884
"Sunlight Lawmaker",1,OKL000132,13005119
"Sunlight Lawmaker",1,OKL000133,13004971
"Sunlight Lawmaker",1,OKL000134,6460857
"Sunlight Lawmaker",1,OKL000140,6668893
"Sunlight Lawmaker",1,OKL000143,6692200
"Sunlight Lawmaker",1,OKL000144,13005037
"Sunlight Lawmaker",1,OKL000146,13005093
"Sunlight Lawmaker",1,OKL000147,6614487
"Sunlight Lawmaker",1,OKL000148,13005024
"Sunlight Lawmaker",1,OKL000149,6676677
"Sunlight Lawmaker",1,OKL000155,6700168
"Sunlight Lawmaker",1,OKL000156,8648763
"Sunlight Lawmaker",1,OKL000157,13736207
"Sunlight Lawmaker",1,OKL000158,11029992
"Sunlight Lawmaker",1,OKL000159,6676607
"Sunlight Lawmaker",1,OKL000160,11029985
"Sunlight Lawmaker",1,OKL000161,11029972
"Sunlight Lawmaker",1,OKL000163,8660820
"Sunlight Lawmaker",1,OKL000164,11029741
"Sunlight Lawmaker",1,OKL000165,11029707
"Sunlight Lawmaker",1,OKL000166,6676570
"Sunlight Lawmaker",1,OKL000167,11029750
"Sunlight Lawmaker",1,OKL000168,8678662
"Sunlight Lawmaker",1,OKL000169,6700148
"Sunlight Lawmaker",1,OKL000171,6460862
"Sunlight Lawmaker",1,OKL000172,18915294
"Sunlight Lawmaker",1,OKL000173,11029712
"Sunlight Lawmaker",1,OKL000174,8963616
"Sunlight Lawmaker",1,OKL000175,8849979
"Sunlight Lawmaker",1,OKL000176,11029727
"Sunlight Lawmaker",1,OKL000178,11029756
"Sunlight Lawmaker",1,OKL000179,11029720
"Sunlight Lawmaker",1,OKL000180,23442361
"Sunlight Lawmaker",1,OKL000181,14966462
"Sunlight Lawmaker",1,OKL000183,23442467
"Sunlight Lawmaker",1,OKL000185,23442501
"Sunlight Lawmaker",1,OKL000186,23442387
"Sunlight Lawmaker",1,OKL000187,13005032
"Sunlight Lawmaker",1,OKL000189,6568540
"Sunlight Lawmaker",1,OKL000190,23442450
"Sunlight Lawmaker",1,OKL000191,23442490
"Sunlight Lawmaker",1,OKL000193,8891528
"Sunlight Lawmaker",1,OKL000194,23442481
"Sunlight Lawmaker",1,OKL000195,23442464
"Sunlight Lawmaker",1,OKL000196,23442515
"Sunlight Lawmaker",1,OKL000197,23442458
"Sunlight Lawmaker",1,OKL000199,23442518
"Sunlight Lawmaker",1,OKL000200,23442395
"Sunlight Lawmaker",1,OKL000202,23442452
"Sunlight Lawmaker",1,OKL000203,8613073
"Sunlight Lawmaker",1,OKL000253,23442485
"Sunlight Lawmaker",1,OKL000254,8608010
"Sunlight Lawmaker",1,OKL000255,6700132
"Sunlight Lawmaker",1,OKL000257,23442493
"Sunlight Lawmaker",1,OKL000258,23442513
"Sunlight Lawmaker",1,OKL000261,22185980
"Sunlight Lawmaker",1,OKL000262,23442525
"Sunlight Lawmaker",1,OKL000264,11029980
"Sunlight Lawmaker",1,OKL000266,6676602
"Sunlight Lawmaker",1,OKL000267,23442507
"Sunlight Lawmaker",1,OKL000268,29040163
"Sunlight Lawmaker",1,OKL000270,23442381
"Sunlight Lawmaker",1,ORL000005,4981629
"Sunlight Lawmaker",1,ORL000011,784698
"Sunlight Lawmaker",1,ORL000013,5281005
"Sunlight Lawmaker",1,ORL000016,5492479
"Sunlight Lawmaker",1,ORL000021,6684506
"Sunlight Lawmaker",1,ORL000027,6684525
"Sunlight Lawmaker",1,ORL000029,5282320
"Sunlight Lawmaker",1,ORL000030,6580008
"Sunlight Lawmaker",1,ORL000034,4964521
"Sunlight Lawmaker",1,ORL000047,5111659
"Sunlight Lawmaker",1,ORL000053,4999569
"Sunlight Lawmaker",1,ORL000060,6674832
"Sunlight Lawmaker",1,ORL000063,6684426
"Sunlight Lawmaker",1,ORL000064,6642601
"Sunlight Lawmaker",1,ORL000067,6580102
"Sunlight Lawmaker",1,ORL000070,5066170
"Sunlight Lawmaker",1,ORL000073,13005231
"Sunlight Lawmaker",1,ORL000074,6697848
"Sunlight Lawmaker",1,ORL000081,13005467
"Sunlight Lawmaker",1,ORL000082,6674863
"Sunlight Lawmaker",1,ORL000083,5092523
"Sunlight Lawmaker",1,ORL000087,5063452
"Sunlight Lawmaker",1,ORL000088,6656850
"Sunlight Lawmaker",1,ORL000098,10886867
"Sunlight Lawmaker",1,ORL000099,5142658
"Sunlight Lawmaker",1,ORL000102,15731579
"Sunlight Lawmaker",1,ORL000112,6700126
"Sunlight Lawmaker",1,ORL000262,22206703
"Sunlight Lawmaker",1,ORL000263,6700066
"Sunlight Lawmaker",1,ORL000264,13434002
"Sunlight Lawmaker",1,ORL000266,22206744
"Sunlight Lawmaker",1,ORL000267,5012141
"Sunlight Lawmaker",1,ORL000268,22209718
"Sunlight Lawmaker",1,ORL000269,22206764
"Sunlight Lawmaker",1,ORL000271,22206751
"Sunlight Lawmaker",1,ORL000273,22206740
"Sunlight Lawmaker",1,PAL000001,13013393
"Sunlight Lawmaker",1,PAL000002,13005915
"Sunlight Lawmaker",1,PAL000003,6670412
"Sunlight Lawmaker",1,PAL000004,13013365
"Sunlight Lawmaker",1,PAL000005,13005942
"Sunlight Lawmaker",1,PAL000007,6568771
"Sunlight Lawmaker",1,PAL000008,6387296
"Sunlight Lawmaker",1,PAL000009,6478069
"Sunlight Lawmaker",1,PAL000011,13013388
"Sunlight Lawmaker",1,PAL000013,13006095
"Sunlight Lawmaker",1,PAL000015,6670480
"Sunlight Lawmaker",1,PAL000016,13013414
"Sunlight Lawmaker",1,PAL000017,13005858
"Sunlight Lawmaker",1,PAL000018,13013351
"Sunlight Lawmaker",1,PAL000019,6387306
"Sunlight Lawmaker",1,PAL000021,4878505
"Sunlight Lawmaker",1,PAL000022,5023460
"Sunlight Lawmaker",1,PAL000024,6570562
"Sunlight Lawmaker",1,PAL000026,13005996
"Sunlight Lawmaker",1,PAL000033,6603751
"Sunlight Lawmaker",1,PAL000035,13013380
"Sunlight Lawmaker",1,PAL000036,13013355
"Sunlight Lawmaker",1,PAL000039,6375745
"Sunlight Lawmaker",1,PAL000040,6572242
"Sunlight Lawmaker",1,PAL000041,13005784
"Sunlight Lawmaker",1,PAL000042,13013419
"Sunlight Lawmaker",1,PAL000043,13013408
"Sunlight Lawmaker",1,PAL000047,5426553
"Sunlight Lawmaker",1,PAL000048,12996741
"Sunlight Lawmaker",1,PAL000049,6387331
"Sunlight Lawmaker",1,PAL000050,13013377
"Sunlight Lawmaker",1,PAL000051,13006051
"Sunlight Lawmaker",1,PAL000052,5792237
"Sunlight Lawmaker",1,PAL000053,13005735
"Sunlight Lawmaker",1,PAL000054,13006039
"Sunlight Lawmaker",1,PAL000060,6671507
"Sunlight Lawmaker",1,PAL000063,6497815
"Sunlight Lawmaker",1,PAL000065,13006008
"Sunlight Lawmaker",1,PAL000066,13005536
"Sunlight Lawmaker",1,PAL000067,13006117
"Sunlight Lawmaker",1,PAL000068,13005742
"Sunlight Lawmaker",1,PAL000070,5112893
"Sunlight Lawmaker",1,PAL000071,13005894
"Sunlight Lawmaker",1,PAL000073,13005723
"Sunlight Lawmaker",1,PAL000074,13005524
"Sunlight Lawmaker",1,PAL000076,4876140
"Sunlight Lawmaker",1,PAL000077,12997014
"Sunlight Lawmaker",1,PAL000078,13005547
"Sunlight Lawmaker",1,PAL000079,6371704
"Sunlight Lawmaker",1,PAL000080,13005935
"Sunlight Lawmaker",1,PAL000082,4870975
"Sunlight Lawmaker",1,PAL000084,13005831
"Sunlight Lawmaker",1,PAL000085,6400193
"Sunlight Lawmaker",1,PAL000086,13006108
"Sunlight Lawmaker",1,PAL000087,13005589
"Sunlight Lawmaker",1,PAL000090,6487782
"Sunlight Lawmaker",1,PAL000091,5319727
"Sunlight Lawmaker",1,PAL000093,13005590
"Sunlight Lawmaker",1,PAL000094,13005537
"Sunlight Lawmaker",1,PAL000098,6603434
"Sunlight Lawmaker",1,PAL000101,13005779
"Sunlight Lawmaker",1,PAL000102,5130347
"Sunlight Lawmaker",1,PAL000104,6674936
"Sunlight Lawmaker",1,PAL000106,13005552
"Sunlight Lawmaker",1,PAL000107,5617219
"Sunlight Lawmaker",1,PAL000109,13005753
"Sunlight Lawmaker",1,PAL000110,13005975
"Sunlight Lawmaker",1,PAL000114,6400237
"Sunlight Lawmaker",1,PAL000115,6477568
"Sunlight Lawmaker",1,PAL000116,13005640
"Sunlight Lawmaker",1,PAL000117,5907152
"Sunlight Lawmaker",1,PAL000118,6569398
"Sunlight Lawmaker",1,PAL000121,13006133
"Sunlight Lawmaker",1,PAL000123,6687992
"Sunlight Lawmaker",1,PAL000125,13005754
"Sunlight Lawmaker",1,PAL000126,5275692
"Sunlight Lawmaker",1,PAL000127,6569565
"Sunlight Lawmaker",1,PAL000128,6477622
"Sunlight Lawmaker",1,PAL000129,6603567
"Sunlight Lawmaker",1,PAL000130,6603578
"Sunlight Lawmaker",1,PAL000131,5000963
"Sunlight Lawmaker",1,PAL000132,13005561
"Sunlight Lawmaker",1,PAL000134,13005822
"Sunlight Lawmaker",1,PAL000137,4992811
"Sunlight Lawmaker",1,PAL000140,13005797
"Sunlight Lawmaker",1,PAL000141,13005783
"Sunlight Lawmaker",1,PAL000142,6373320
"Sunlight Lawmaker",1,PAL000144,13006060
"Sunlight Lawmaker",1,PAL000145,12997098
"Sunlight Lawmaker",1,PAL000146,5058387
"Sunlight Lawmaker",1,PAL000147,6477710
"Sunlight Lawmaker",1,PAL000148,13005630
"Sunlight Lawmaker",1,PAL000153,6477778
"Sunlight Lawmaker",1,PAL000154,5527720
"Sunlight Lawmaker",1,PAL000155,4985188
"Sunlight Lawmaker",1,PAL000156,5093220
"Sunlight Lawmaker",1,PAL000159,13005556
"Sunlight Lawmaker",1,PAL000160,13005517
"Sunlight Lawmaker",1,PAL000161,5005398
"Sunlight Lawmaker",1,PAL000162,13005534
"Sunlight Lawmaker",1,PAL000167,6570655
"Sunlight Lawmaker",1,PAL000168,6674990
"Sunlight Lawmaker",1,PAL000171,6658193
"Sunlight Lawmaker",1,PAL000173,6670558
"Sunlight Lawmaker",1,PAL000175,5186780
"Sunlight Lawmaker",1,PAL000178,6670572
"Sunlight Lawmaker",1,PAL000179,13005628
"Sunlight Lawmaker",1,PAL000182,6477872
"Sunlight Lawmaker",1,PAL000183,13005575
"Sunlight Lawmaker",1,PAL000188,13005909
"Sunlight Lawmaker",1,PAL000189,13005848
"Sunlight Lawmaker",1,PAL000191,13005972
"Sunlight Lawmaker",1,PAL000194,6374679
"Sunlight Lawmaker",1,PAL000195,6603730
"Sunlight Lawmaker",1,PAL000197,13005862
"Sunlight Lawmaker",1,PAL000199,6658241
"Sunlight Lawmaker",1,PAL000200,13005992
"Sunlight Lawmaker",1,PAL000201,13005987
"Sunlight Lawmaker",1,PAL000202,4883173
"Sunlight Lawmaker",1,PAL000203,6504571
"Sunlight Lawmaker",1,PAL000204,5361987
"Sunlight Lawmaker",1,PAL000205,13005706
"Sunlight Lawmaker",1,PAL000206,13005693
"Sunlight Lawmaker",1,PAL000208,13005497
"Sunlight Lawmaker",1,PAL000210,13006111
"Sunlight Lawmaker",1,PAL000212,6571526
"Sunlight Lawmaker",1,PAL000214,6400448
"Sunlight Lawmaker",1,PAL000215,5931202
"Sunlight Lawmaker",1,PAL000216,4666557
"Sunlight Lawmaker",1,PAL000218,13005811
"Sunlight Lawmaker",1,PAL000219,5092831
"Sunlight Lawmaker",1,PAL000228,6658273
"Sunlight Lawmaker",1,PAL000232,6375684
"Sunlight Lawmaker",1,PAL000234,6658293
"Sunlight Lawmaker",1,PAL000235,5390910
"Sunlight Lawmaker",1,PAL000237,13006091
"Sunlight Lawmaker",1,PAL000238,13005998
"Sunlight Lawmaker",1,PAL000240,13005571
"Sunlight Lawmaker",1,PAL000241,6670656
"Sunlight Lawmaker",1,PAL000242,5615940
"Sunlight Lawmaker",1,PAL000243,13005583
"Sunlight Lawmaker",1,PAL000247,4745131
"Sunlight Lawmaker",1,PAL000248,6400517
"Sunlight Lawmaker",1,PAL000251,6376322
"Sunlight Lawmaker",1,PAL000252,13005901
"Sunlight Lawmaker",1,PAL000256,6400242
"Sunlight Lawmaker",1,PAL000264,13006050
"Sunlight Lawmaker",1,PAL000265,5009726
"Sunlight Lawmaker",1,PAL000266,6440929
"Sunlight Lawmaker",1,PAL000270,6687796
"Sunlight Lawmaker",1,PAL000271,13006146
"Sunlight Lawmaker",1,PAL000272,6504868
"Sunlight Lawmaker",1,PAL000273,6688099
"Sunlight Lawmaker",1,PAL000275,6687895
"Sunlight Lawmaker",1,PAL000276,13005979
"Sunlight Lawmaker",1,PAL000277,13006122
"Sunlight Lawmaker",1,PAL000278,6687817
"Sunlight Lawmaker",1,PAL000279,4897344
"Sunlight Lawmaker",1,PAL000280,13005677
"Sunlight Lawmaker",1,PAL000281,5015537
"Sunlight Lawmaker",1,PAL000284,6674959
"Sunlight Lawmaker",1,PAL000285,6688052
"Sunlight Lawmaker",1,PAL000286,6504721
"Sunlight Lawmaker",1,PAL000287,4675316
"Sunlight Lawmaker",1,PAL000289,6671513
"Sunlight Lawmaker",1,PAL000290,6687973
"Sunlight Lawmaker",1,PAL000292,6687876
"Sunlight Lawmaker",1,PAL000293,6504733
"Sunlight Lawmaker",1,PAL000294,6504602
"Sunlight Lawmaker",1,PAL000295,6687791
"Sunlight Lawmaker",1,PAL000296,13005948
"Sunlight Lawmaker",1,PAL000297,13006015
"Sunlight Lawmaker",1,PAL000298,6687953
"Sunlight Lawmaker",1,PAL000299,636468
"Sunlight Lawmaker",1,PAL000300,6688043
"Sunlight Lawmaker",1,PAL000301,6513451
"Sunlight Lawmaker",1,PAL000303,6513443
"Sunlight Lawmaker",1,PAL000344,13789798
"Sunlight Lawmaker",1,PAL000376,13789797
"Sunlight Lawmaker",1,PAL000439,11022916
"Sunlight Lawmaker",1,PAL000440,11022938
"Sunlight Lawmaker",1,PAL000441,11022913
"Sunlight Lawmaker",1,PAL000443,11023526
"Sunlight Lawmaker",1,PAL000444,16072496
"Sunlight Lawmaker",1,PAL000445,16072483
"Sunlight Lawmaker",1,PAL000446,11022960
"Sunlight Lawmaker",1,PAL000447,5513595
"Sunlight Lawmaker",1,PAL000448,11022959
"Sunlight Lawmaker",1,PAL000449,6477543
"Sunlight Lawmaker",1,PAL000450,11023489
"Sunlight Lawmaker",1,PAL000452,11022993
"Sunlight Lawmaker",1,PAL000453,11023496
"Sunlight Lawmaker",1,PAL000454,11022950
"Sunlight Lawmaker",1,PAL000455,11023011
"Sunlight Lawmaker",1,PAL000457,11022979
"Sunlight Lawmaker",1,PAL000458,11023502
"Sunlight Lawmaker",1,PAL000459,5667694
"Sunlight Lawmaker",1,PAL000460,16072492
"Sunlight Lawmaker",1,PAL000464,11023509
"Sunlight Lawmaker",1,PAL000465,11022966
"Sunlight Lawmaker",1,PAL000466,11023501
"Sunlight Lawmaker",1,PAL000467,11022971
"Sunlight Lawmaker",1,PAL000468,11022992
"Sunlight Lawmaker",1,PAL000469,6504612
"Sunlight Lawmaker",1,PAL000474,16844558
"Sunlight Lawmaker",1,PAL000478,20536435
"Sunlight Lawmaker",1,PAL000479,4680529
"Sunlight Lawmaker",1,PAL000482,12997107
"Sunlight Lawmaker",1,PAL000483,23442869
"Sunlight Lawmaker",1,PAL000484,11023517
"Sunlight Lawmaker",1,PAL000486,23442848
"Sunlight Lawmaker",1,PAL000487,26249223
"Sunlight Lawmaker",1,PAL000492,23442825
"Sunlight Lawmaker",1,PAL000493,23442847
"Sunlight Lawmaker",1,PAL000494,23442819
"Sunlight Lawmaker",1,PAL000495,15021617
"Sunlight Lawmaker",1,PAL000496,5063282
"Sunlight Lawmaker",1,PAL000497,23442619
"Sunlight Lawmaker",1,PAL000499,4860232
"Sunlight Lawmaker",1,PAL000500,23442858
"Sunlight Lawmaker",1,PAL000502,23442826
"Sunlight Lawmaker",1,PAL000503,23442705
"Sunlight Lawmaker",1,PAL000504,13006045
"Sunlight Lawmaker",1,PAL000505,23442809
"Sunlight Lawmaker",1,PAL000506,23442862
"Sunlight Lawmaker",1,PAL000507,16227032
"Sunlight Lawmaker",1,PAL000508,26249227
"Sunlight Lawmaker",1,PAL000510,4937173
"Sunlight Lawmaker",1,PAL000511,23442693
"Sunlight Lawmaker",1,PAL000512,23442843
"Sunlight Lawmaker",1,PAL000513,11023498
"Sunlight Lawmaker",1,PAL000514,23442850
"Sunlight Lawmaker",1,PAL000515,15982997
"Sunlight Lawmaker",1,PAL000516,6670525
"Sunlight Lawmaker",1,PAL000517,5111514
"Sunlight Lawmaker",1,PAL000518,23442799
"Sunlight Lawmaker",1,PAL000521,28724955
"Sunlight Lawmaker",1,PAL000525,32089551
"Sunlight Lawmaker",1,PAL000526,32089553
"Sunlight Lawmaker",1,PAL000527,23442683
"Sunlight Lawmaker",1,PAL000528,5304735
"Sunlight Lawmaker",1,PAL000529,15002115
"Sunlight Lawmaker",1,PAL000530,32245309
"Sunlight Lawmaker",1,RIL000001,1281024
"Sunlight Lawmaker",1,RIL000002,13013427
"Sunlight Lawmaker",1,RIL000005,13013438
"Sunlight Lawmaker",1,RIL000006,6441429
"Sunlight Lawmaker",1,RIL000007,6403475
"Sunlight Lawmaker",1,RIL000008,6465715
"Sunlight Lawmaker",1,RIL000010,6403584
"Sunlight Lawmaker",1,RIL000012,6496950
"Sunlight Lawmaker",1,RIL000013,13013457
"Sunlight Lawmaker",1,RIL000014,6403549
"Sunlight Lawmaker",1,RIL000015,13013463
"Sunlight Lawmaker",1,RIL000016,6496914
"Sunlight Lawmaker",1,RIL000017,13013467
"Sunlight Lawmaker",1,RIL000020,13006243
"Sunlight Lawmaker",1,RIL000021,6693310
"Sunlight Lawmaker",1,RIL000023,13013480
"Sunlight Lawmaker",1,RIL000024,6403526
"Sunlight Lawmaker",1,RIL000025,13013490
"Sunlight Lawmaker",1,RIL000027,6403643
"Sunlight Lawmaker",1,RIL000028,13013497
"Sunlight Lawmaker",1,RIL000029,6403874
"Sunlight Lawmaker",1,RIL000030,13013466
"Sunlight Lawmaker",1,RIL000031,6497011
"Sunlight Lawmaker",1,RIL000036,13013482
"Sunlight Lawmaker",1,RIL000037,6404143
"Sunlight Lawmaker",1,RIL000038,13013493
"Sunlight Lawmaker",1,RIL000040,6509271
"Sunlight Lawmaker",1,RIL000041,6403352
"Sunlight Lawmaker",1,RIL000044,6509278
"Sunlight Lawmaker",1,RIL000049,6465710
"Sunlight Lawmaker",1,RIL000051,6496903
"Sunlight Lawmaker",1,RIL000053,6480769
"Sunlight Lawmaker",1,RIL000055,6403749
"Sunlight Lawmaker",1,RIL000056,6403691
"Sunlight Lawmaker",1,RIL000057,6403907
"Sunlight Lawmaker",1,RIL000058,6496883
"Sunlight Lawmaker",1,RIL000059,6403963
"Sunlight Lawmaker",1,RIL000062,6608401
"Sunlight Lawmaker",1,RIL000063,6509312
"Sunlight Lawmaker",1,RIL000064,13006195
"Sunlight Lawmaker",1,RIL000065,6480805
"Sunlight Lawmaker",1,RIL000069,13006207
"Sunlight Lawmaker",1,RIL000072,6509338
"Sunlight Lawmaker",1,RIL000075,6496873
"Sunlight Lawmaker",1,RIL000076,6403763
"Sunlight Lawmaker",1,RIL000078,13006222
"Sunlight Lawmaker",1,RIL000079,6481936
"Sunlight Lawmaker",1,RIL000080,13006224
"Sunlight Lawmaker",1,RIL000081,13006270
"Sunlight Lawmaker",1,RIL000082,6480739
"Sunlight Lawmaker",1,RIL000085,13006234
"Sunlight Lawmaker",1,RIL000086,6509357
"Sunlight Lawmaker",1,RIL000090,6497044
"Sunlight Lawmaker",1,RIL000091,13006249
"Sunlight Lawmaker",1,RIL000092,13006252
"Sunlight Lawmaker",1,RIL000094,387024
"Sunlight Lawmaker",1,RIL000096,6509381
"Sunlight Lawmaker",1,RIL000104,6497001
"Sunlight Lawmaker",1,RIL000108,6465728
"Sunlight Lawmaker",1,RIL000112,6497090
"Sunlight Lawmaker",1,RIL000114,9558573
"Sunlight Lawmaker",1,RIL000115,13736218
"Sunlight Lawmaker",1,RIL000116,13736221
"Sunlight Lawmaker",1,RIL000117,6509471
"Sunlight Lawmaker",1,RIL000118,6509526
"Sunlight Lawmaker",1,RIL000119,13736227
"Sunlight Lawmaker",1,RIL000120,5314311
"Sunlight Lawmaker",1,RIL000123,6441438
"Sunlight Lawmaker",1,RIL000124,13735854
"Sunlight Lawmaker",1,RIL000125,6403361
"Sunlight Lawmaker",1,RIL000126,9599417
"Sunlight Lawmaker",1,RIL000127,13735874
"Sunlight Lawmaker",1,RIL000128,13735877
"Sunlight Lawmaker",1,RIL000129,9591666
"Sunlight Lawmaker",1,RIL000130,13735894
"Sunlight Lawmaker",1,RIL000132,13735902
"Sunlight Lawmaker",1,RIL000133,6509375
"Sunlight Lawmaker",1,RIL000134,13735914
"Sunlight Lawmaker",1,RIL000135,13735918
"Sunlight Lawmaker",1,RIL000136,13735927
"Sunlight Lawmaker",1,RIL000137,13735929
"Sunlight Lawmaker",1,RIL000139,13735933
"Sunlight Lawmaker",1,RIL000142,9670067
